YOR389W	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	1	0	3	2	1	2	6	1	4	2	0	1	3	0	0	0
YOR011W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR323W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIR004W	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL176C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0
YMR205C	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YCR005C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR148C	4	8	9	10	18	5	7	9	9	7	7	12	14	14	10	13	17	14	21	13	12	43	40	30	125	48	34	273	84	231	424	574	581	491	994	742	348	1260	626	291	988	98	209	172	38	25	20	15
YKR059W	19	39	33	36	51	31	42	64	76	39	94	72	52	87	35	96	70	46	103	143	98	174	196	150	679	265	327	1659	463	1790	3163	2710	4998	4445	6266	7679	2565	8886	7595	2439	8263	1943	1913	1516	352	263	142	143
YER131W	11	7	3	6	4	4	2	4	4	4	10	2	0	15	5	7	0	5	11	10	12	19	20	5	40	17	2	87	18	65	142	96	111	147	293	113	103	285	148	73	333	23	68	58	15	0	1	7
YPL249C-A	4	4	2	6	6	3	9	7	1	6	18	3	4	9	0	11	8	3	17	13	3	17	20	10	103	24	23	334	60	77	983	366	192	954	965	297	671	1972	392	1111	1366	150	812	260	42	104	38	37
YDR406W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR185C	1	0	0	1	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	5	1	1	16	0	4	10	2	1	0	0	0	0	0	0	0	0	0	0	0	0
YBR135W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	15	2	5	10	0	1	4	3	1	0	0	0	0	0	0	1
YKL224C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YLR048W	10	3	7	6	10	9	10	14	9	18	8	16	5	3	7	15	3	7	15	11	26	25	25	24	94	23	20	183	24	212	181	176	588	363	395	556	351	368	835	309	362	232	193	126	49	32	13	29
YLL065W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YPR145W	0	0	2	0	0	1	1	2	4	1	2	1	1	1	1	1	1	1	0	8	2	5	8	2	9	5	7	45	12	71	42	82	149	52	166	168	43	268	192	30	177	40	16	25	11	1	5	3
YGL201C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0
YDR099W	1	2	1	0	0	2	0	3	0	0	6	3	3	1	4	0	0	0	3	3	0	3	6	2	0	4	6	10	4	21	33	25	59	49	71	82	15	37	55	1	50	21	7	14	3	0	5	1
YGR256W	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	10	0	0	8	0	0	0	0	0	0	0	0	0
YBL027W	6	2	13	11	15	9	8	21	20	11	14	23	14	15	13	29	9	14	29	13	55	47	40	39	222	90	94	559	148	647	828	829	1658	981	1346	1946	752	1708	1991	509	1024	384	387	248	90	43	7	23
YKL096W-A	0	3	0	0	2	0	0	4	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YFL010C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	12	0	0	0	0	0	0	0
YNL019C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	2	0	4	3	1	3	1	0	1	0	0	0	0	0	0	0
YKL020C	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR154C-G	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	15	3	13	6	7	1	5	0	4	6	2	4	2	0	3	0	1	0	3	1	2	2	0	2	0	0
YOR309C	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	2	2	0	1	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0
