YOR389W	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	2	6	8	0	60	3	1	29	2	34	10	2	15	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0
YMR323W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR197W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL156W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL176C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR205C	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR296W	0	0	0	1	0	1	0	2	1	4	5	8	12	9	9	30	6	7	24	10	36	80	171	35	1292	110	70	585	80	793	222	47	290	19	17	53	2	0	5	0	0	0	0	0	0	0	0	0
YGR148C	0	0	0	0	2	3	19	3	3	22	9	21	50	37	16	138	23	35	94	35	141	232	522	80	4297	198	123	1027	113	1942	451	182	399	20	14	63	3	2	2	0	0	0	0	0	0	0	0	0
YKR059W	1	0	3	8	6	2	68	13	37	93	46	101	255	250	108	603	153	188	412	218	630	1530	2670	380	26738	1250	1165	9937	729	13378	4004	873	4225	267	167	911	20	23	27	2	0	1	1	0	0	0	0	0
YER131W	1	0	0	0	1	1	4	1	4	6	2	4	13	16	4	41	6	7	23	6	31	44	135	10	1354	53	20	355	33	363	124	41	91	8	8	11	0	0	0	0	0	0	0	0	0	0	0	0
YPL249C-A	0	0	1	0	0	0	3	1	2	14	1	7	51	15	8	90	13	42	65	48	99	349	410	49	3967	145	254	1603	178	1946	1047	500	462	25	75	180	3	44	4	0	1	0	0	0	0	0	0	0
YML017W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YHR077C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR135W	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	3	3	7	3	7	4	64	5	3	23	0	25	3	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
YLR233C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL224C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR048W	0	0	0	2	1	1	11	4	4	30	4	24	29	20	18	85	25	20	45	25	79	145	334	53	3197	181	88	1049	54	1235	227	54	379	20	20	52	3	3	1	0	0	0	0	0	0	0	0	0
YHR092C	0	0	1	0	0	0	0	1	1	10	2	4	7	11	4	20	8	3	16	1	20	29	82	14	656	56	29	507	21	407	84	25	338	7	5	16	1	1	0	0	0	0	0	0	0	0	0	0
YIL056W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR145W	0	0	0	0	0	0	0	0	0	0	2	3	10	3	2	21	3	5	8	4	10	49	77	9	702	12	24	216	20	381	122	35	94	4	5	22	2	0	0	0	0	0	0	0	0	0	0	0
YGL201C	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	12	1	0	5	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR099W	0	0	1	0	0	0	5	1	0	3	2	9	6	16	4	20	18	3	9	8	30	17	56	21	376	34	38	245	8	313	39	17	120	4	4	22	0	1	0	0	0	0	0	0	0	0	0	0
YGR256W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL027W	1	0	0	3	2	1	15	1	7	18	13	27	49	51	28	151	32	43	107	41	205	328	832	146	6781	370	209	1974	183	3641	667	117	671	41	15	136	3	0	8	0	0	1	0	0	0	0	0	0
